"Gene"	"X3UTR"	"X5UTR"	"CDS"	"promCore"
"LCN9"	NA	NA	0.478632418786596	0.677624346122629
"LEF1"	0.362284724932855	0.146503321485622	0.152521901893876	0.0523808240740342
"LEP"	0.342261120972895	0.468750600336043	0.976856719589022	0.798934136884987
"LGALS3"	NA	0.47616645808647	0.387993753335186	0.784734733593094
"LIF"	0.872044877275769	0.13430896792637	0.988473405287707	0.129396333997076
"LIG1"	NA	0.307118812718899	0.430906762107116	0.664334400304917
"LILRB1"	0.827493446204283	0.225254967917917	0.84562008842706	0.303280746674039
"LILRB3"	0.721350754870861	0.433248004205479	0.933208350638371	0.999423025401243
"LILRB5"	0.735888176072796	0.135895063803768	0.514451087522353	0.340417971981011
"LIMS1"	0.886666327309644	0.479559874630407	0.888827698255442	0.780311038740381
"LIN52"	0.696923361541438	0.00173746079291522	0.831982898988399	0.0921878851475925
"LIN7B"	0.27582774908825	0.497125767539906	0.428505954589224	1
"LIPM"	NA	0.325175265421608	0.763858153072791	0.214327510161596
"LMAN1L"	0.926380886183259	0.399483183949356	0.736804683653936	0.600747930689511
"LMAN2L"	0.969311363815586	0.489518128276994	0.490379020873093	1
"LMOD1"	0.594522495259028	0.491023191180759	0.840331883221753	1
"LONRF1"	0.610047371451971	0.357281793554873	0.573641411573267	0.616333449337851
"LPAR4"	0.474028728767352	0.454356474104454	0.185452511598369	0.355636393855954
"LPAR5"	0.0997970065027455	0.299671850375513	0.944245360884347	0.286358712901884
"LPCAT3"	0.519419273006331	0.479255423226456	0.92157327485996	0.773224779284936
"LPGAT1"	0.418630545156216	0.123657741651715	0.26435176591069	0.568473349391601
"LRFN2"	0.880347857526862	0.21100761291242	0.677416996915181	0.336774643201112
"LRLE1"	NA	NA	0.999994886681617	1
"LRP5"	NA	0.491996299583454	0.703034919544571	1
"LRR1"	NA	0.457432333048644	0.809790913750478	1
"LRRC39"	0.0726063145256611	0.0680251882564755	0.624521733593734	0.401560960876066
"LRRC41"	0.323845943894954	0.00118351729997067	0.0294381761221331	0.306143409010024
"LRRC8D"	0.838615032317445	0.355871335840636	0.80302325469172	0.479557608234125
"LSM14A"	0.258982750428171	0.484254799123166	0.437676906064697	0.223988760979588
"LSS"	0.99613417012763	0.363470913843039	0.845809496093211	0.977697283706105
"LST3"	NA	0.454204469078422	0.659774992502719	0.930406902470883
"LTB4R2"	NA	0.416992832146985	0.999941311406478	0.994922677925435
"LTC4S"	NA	0.439797449281039	0.623397973939186	0.969617907110831
"LY6G5C"	NA	0.47066571364046	0.933787834463534	0.94524324728499
"LY6G6F"	NA	0.341442657528014	0.812054467430708	0.734183362852826
"MAD1L1"	NA	0.380599051882456	0.384111631206892	0.564564525087062
"MADCAM1"	0.968164397378519	0.296345115503836	0.712108105636206	0.987406215362298
"MAFA"	0.898259999007906	NA	0.677470186973395	1
"MAGED2"	0.119873741140066	0.02172915616394	0.967768866008102	0.167811628062691
"MAGOH"	0.508387088970726	0.038642450980547	0.993302601141385	0.281245070226488
"MAGT1"	0.634674466021111	0.278988245022116	0.550159584229966	0.4102648579948
"MAML2"	0.546758331435706	0.0170318080941276	0.980152837274396	0.247641321425807
"MAOA"	0.871025837154463	0.42576615002434	0.402229851543736	0.84136091846967
"MAOB"	0.949493334881655	0.387260626998589	0.319126229341629	0.961432690279826
"MAP2K2"	0.662573527758028	0.478413944164426	0.0614641563451319	0.605883066786858
"MAP2K7"	0.464537695991549	0.193640677665808	4.99175888906075e-08	0.45028874336951
"MAP3K1"	0.243764710252764	NA	2.50778076493856e-13	1
"MAP3K11"	0.291451581203881	0.320980410868138	0.14382009194315	0.747397490213202
"MAPK10"	0.190918057114469	0.230896073505006	0.0756652469290469	0.51220821234658
"MAPKAP1"	0.829819881702511	0.217435237214586	0.057750862321104	0.546792089026748
"MARCH5"	0.869674882466776	0.493377949128361	0.394319240971099	0.0199438414138226
"MARCH6"	0.397235719997563	0.472491870196615	0.837489249628905	0.721821722292215
"MASTL"	NA	0.380984081254193	0.7567187263573	0.817257248021625
"MAT2A"	0.0997418344153144	0.067984636918227	0.186405539269357	0.310615182553408
"MAT2B"	0.779029879255602	0.411845456231072	0.496667669713408	0.924706178495635
"MAU2"	0.704547663494842	0.219284822972749	0.490620520559979	0.299789055073429
"MAX"	0.735576615414584	0.153257498804069	0.621521473824814	0.0964847568228257
"MB"	NA	0.141697227931974	0.832504034229995	0.816794769587651
"MB21D1"	0.986380499730489	0.489029804228924	0.721854680633197	0.719793181310347
"MBD3"	0.32514822404968	0.412808558080102	0.945943693967108	0.87538323689818
"MBTPS1"	0.310503287789749	0.473858971314612	0.157384579815682	0.956558478502256
"MC3R"	NA	0.103295033226037	0.701925901619173	0.0771992017661595
"MCF2L"	0.737153905247413	0.157152230051065	0.946972270623392	0.833377896350368
"MCOLN1"	0.0911884102426504	0.447096972757885	0.935349849411804	0.842103496969575
"MCOLN2"	0.729770746081783	0.484777669886903	0.894380909585014	0.999380495026862
"MED1"	0.00535912078999335	0.479309198143115	0.628838741292925	0.837764624124884
"MED11"	0.748602758265237	0.0272877379069539	0.406627174115961	0.272960007087415
"MED19"	0.623327918551134	0.49838495048096	0.215419257480836	0.0676490918690675
"MED20"	0.776563389377919	0.0185804810709078	0.334243421879492	0.941480069072726
"MED21"	0.0737135275389584	0.476860432445967	0.735124531059485	1
"MED23"	0.957203793175704	0.48239100453895	0.0214095591202149	1
"MED27"	0.988349236103943	0.386802690475376	0.517213628034795	0.77794152019305
"MED30"	0.0467907036732666	0.292121000693373	0.684477563039996	0.875178592305978
"MEF2C"	0.30404036250668	0.00623725157885435	0.620778956816981	0.0144589845368476
"MEFV"	0.455700106421797	0.436785082433102	0.348054871491936	1
"MET"	0.337695625238347	0.46885006996657	0.0143662183808359	0.289033446228207
"METTL2A"	0.99652696704075	0.440769667672768	0.970792117366752	1
"METTL7A"	0.967269705748107	0.324664156607823	0.751095919308845	0.476473639669205
"MFN2"	0.641359177732929	0.266840646637657	0.494806810216291	0.153050752618856
"MGST2"	NA	0.309433087765881	0.809453119405278	0.497064796276926
"MIB1"	0.82876268956065	0.492909840140899	0.113658076571045	1
"MIF"	NA	0.186311593701397	0.578876913572253	1
"MIOX"	0.812411419875454	0.484330433959913	0.965323330139646	0.928271082998427
"MKNK1"	0.4575076097155	0.407010860112896	0.943419563988941	0.851923802351411
"MLEC"	0.228483817157083	0.193313714002205	0.0142795310258393	0.210873180680979
"MLH3"	0.95729181777748	0.327426199524985	0.17519081408857	0.820876529069072
"MLLT10"	0.89422544752689	0.078981290874808	0.154840104346361	0.464450570855873
"MLN"	NA	0.491339697718476	0.702691467958555	0.893956458966476
"MLNR"	NA	NA	0.887182632545794	0.827559697408635
"MMP7"	NA	0.463454589806418	0.768110539198412	0.431152128182651
"MMP8"	0.473084400123694	0.38636153014614	0.815203691575569	0.724323208664336
"MMP9"	NA	0.484404176957694	0.742004036792747	0.463423441929611
"MN1"	0.213329508596592	0.216647557127864	0.936398238619796	0.14293740639396
"MND1"	0.889399458296804	0.185816518338876	0.229473268730376	0.580455668647085
"MOB3B"	0.842178631482871	0.312455288703193	0.641464480540956	0.720902527891113
"MORF4L1"	0.805289951547739	0.490070837675572	0.184004646373805	0.771472994074841
"MORF4L2"	0.481457194838157	0.187416296526268	0.017173915291999	0.536083738876613
"MPG"	0.190946791943283	0.49406495409437	0.290829619434137	0.994947732389012
"MPL"	0.873559698854083	0.154745438822856	0.713019886318611	0.494203516272802
"MRC1"	NA	0.424855149572675	0.957389501192837	1
"MRFAP1L1"	0.586085147506861	0.315094228701984	0.800876000655028	0.508820030125248
"MRPL12"	NA	0.30676937866383	0.725360030179043	0.902529510171833
"MRPL14"	NA	0.390445954528323	0.874919314364045	1
"MRPL16"	0.57847679782636	0.116973726494467	0.852904591381228	0.0837744109371221
"MRPL17"	0.978917634309076	0.492613555282584	0.646992114276167	1
"MRPL2"	0.0242542928610056	0.370133812281498	0.414352374655326	0.660629904525245
"MRPL21"	NA	0.49174000901153	0.519014838807098	0.834385706289179
"MRPL28"	0.752463133730333	0.49699604137797	0.350309658101742	0.970650843361898
"MRPL30"	0.911209647257414	0.412432250230288	0.0920049980898942	0.880500713110077
"MRPL33"	0.111947781758387	0.229601745130787	0.984270710188949	0.83779004922282
"MRPL34"	0.14151100835729	0.489609976214727	0.962225504229931	0.752354314988507
"MRPL35"	0.821690615443807	0.49826303636599	0.769494165682123	0.558392484149067
"MRPL37"	0.65378039917437	0.0855041428404055	0.554755985795156	0.0335232272549371
"MRPL39"	NA	0.485377493335902	0.727473377294266	0.825754083543796
"MRPL47"	0.215140646372849	0.499328382198735	0.370738940935266	0.55738303013589
"MRPL48"	0.455779451858679	0.476225844305416	0.089616655275141	0.929216131689842
"MRPL55"	NA	0.28209159647497	0.913156128249014	0.74849871738368
"MRPL9"	0.964657143879966	0.495257534344636	0.0902383273550024	0.948274042795836
"MRPS18A"	0.977476845172374	0.484293344668639	0.9452408616123	0.488878601179955
"MRPS22"	NA	0.441202041941621	0.811990741969317	0.573482562546352
"MRPS24"	NA	0.393799692040492	0.787244075186366	0.493733391281109
"MRPS25"	0.38644547015819	0.0416455035411222	0.091892321313479	0.251085996174895
"MRPS26"	NA	0.435138528572086	0.229084244594166	0.96339116141769
"MRPS35"	0.784056778678764	0.445912521011917	0.741898990680314	0.552856487589608
"MRPS6"	0.994050362033539	0.244178647306458	0.447952715505695	0.661866997938909
"MSH2"	0.998615137555329	0.268577816396063	0.807682986147634	0.44362616005349
"MT1F"	NA	0.120124874304235	0.44032044514441	0.0180090440550683
"MT1G"	0.0741033393681032	0.0352958169993296	0.537693213016146	0.686390892152161
"MT1M"	NA	0.427602963589132	0.908388364153702	0.797537484290504
"MT2A"	0.952842300044367	0.027357503903168	0.973818261693982	0.287255607351554
"MT3"	0.823523228956618	0.187283205419675	0.751027179354964	0.849651714223158
"MT4"	NA	0.450624560869304	0.755438846896033	0.748991587142398
"MTA2"	0.0691882236546469	0.369661470795397	0.492927669679815	0.204639597551631
"MT-ATP8"	NA	NA	NA	NA
"MT-CO1"	NA	NA	NA	NA
"MT-CO2"	NA	NA	NA	NA
"MT-CO3"	NA	NA	NA	NA
"MT-CYB"	NA	NA	NA	NA
"MTIF2"	NA	0.273243764490057	0.0972719993932144	0.877571715434031
"MTMR14"	0.285591097894545	0.425945168708569	0.488820700090889	0.682320105236206
"MTMR7"	0.818840457970386	0.045277413660837	0.470812696216653	0.753281829077685
"MT-ND2"	NA	NA	NA	NA
"MT-ND4"	NA	NA	NA	NA
"MT-ND5"	NA	NA	NA	NA
"MT-ND6"	NA	NA	NA	NA
"MTNR1A"	NA	0.441046846299916	0.952311983603417	0.119646971475498
"MTO1"	0.942438096910914	0.4192441383783	0.17172365822451	0.808244718746801
"MTOR"	0.982871501016866	0.415729818274646	0.0439956242732947	0.851225794518306
"MTR"	0.799852595947624	0.124795091479412	0.634477671006448	0.0404551360769796
"MTRF1L"	NA	0.154208026480869	0.902552688724176	0.818157428449306
"MUC13"	0.915249883881104	0.0380015136095944	0.748171887415317	0.0754346696178576
"MUC19"	0.0865363852401982	0.422402690511093	0.546012085331488	0.33005449433079
"MUC2"	0.686427696041567	0.491602310802095	0.919075667492323	1
"MUC3A"	0.896531410503943	NA	0.0352559401515041	0.130126758219574
"MUCL1"	NA	0.218995570264144	0.982376560932877	0.861092911271968
"MUTYH"	NA	0.198560173232119	0.25534347366454	0.971080397575276
"MVD"	0.91711497670325	0.459501674212471	0.990334054804841	0.776380373404862
"MYBPC1"	0.405903946113181	0.450745802870682	0.913433600742365	0.86561563251247
"MYBPC3"	NA	0.487852654210699	0.426345077707014	0.576205425247347
"MYC"	0.000476088261461651	0.122792174445756	0.96580732304088	0.0864689195618868
"MYF6"	0.764353238122033	0.488464458009255	0.0791663471509436	1
"MYH11"	0.725529029208305	0.119903734744107	0.223229981429402	0.293330267987174
"MYH14"	0.0752348345909138	0.468644433907457	0.487666099160797	0.509057055365839
"MYH2"	0.680203119028727	0.344494002651599	0.348449158528131	0.694693185241916
"MYH6"	NA	0.499486149595439	0.318318059802747	0.0938158304207681
"MYH9"	0.81683705739434	0.089925642902324	0.184193469898495	0.418593214617832
"MYL10"	NA	0.070138192140826	0.309123697746762	0.38642265515568
"MYL12A"	0.0591263630392974	0.316199743110305	0.262169741232446	0.797573564868961
"MYL5"	NA	0.463454332600622	0.835533669453801	0.784367400082068
"MYL7"	NA	0.449309544256525	0.310325231423959	0.636382185425319
"MYL9"	0.830937610279712	0.454112715474676	0.745617974490503	0.779535886982028
"MYLIP"	0.528620548519368	0.454927755760629	0.620725037522369	0.125673311889646
"MYLK"	0.53326725102505	0.347643851075129	0.57532236349717	0.0729057027857651
"MYLPF"	NA	0.297812835423498	0.176932151286197	0.194491097527394
"MZB1"	NA	0.453113797775601	0.573091057109026	0.473714651225306
"NANP"	0.833662027482375	0.400757102708714	0.521952637215672	0.74527159592142
"NANS"	0.463790509921488	0.464677124423908	0.0844179466551898	0.924795474849876
"NBN"	0.617306699595312	0.432306980506403	0.0522842025424832	0.428363207808928
"NBPF12"	0.914226539827753	0.481059822719985	0.891240416399325	1
"NCAN"	0.888798822322533	0.238045390088	0.387163815651844	0.0500915536198372
"NCAPH"	0.636215675707536	0.116136790007142	0.629932038138224	0.683007054593855
"NCF1"	NA	0.485755804165194	0.856264739592064	1
"NCK2"	0.147683162258059	0.450828048507312	0.975769353519266	0.980145755793469
"NCOA2"	0.278159304282432	0.068843354554816	0.449738456049877	0.168908704043379
"NCOR2"	0.364698387656764	0.0306445143476772	0.374597650712011	0.353614025765166
"NCR2"	NA	0.135876517506397	0.79395282763392	0.379195160203965
"NCR3"	NA	0.434650967444628	0.659974326547624	0.755504285203119
"NDC80"	0.442510469166477	0.0417218715262727	0.961624201221671	0.420876330934496
"NDE1"	0.704425956350444	0.0290618071958061	0.783612602410155	0.375536927026701
"NDST2"	NA	0.0283166603766364	0.685734669428238	0.627765565936786
"NDST3"	0.0821278398097197	0.409870074673851	0.733574472620135	0.225518060866858
"NDST4"	NA	0.157254330800954	0.123348416604727	0.255850904729392
"NDUFA12"	NA	0.435194642668413	0.271746302753904	0.874147914297003
"NDUFA13"	0.962269231220752	0.458884394193238	0.215803458401576	0.961971641558455
"NDUFAF1"	NA	0.125039111819766	0.910982278522735	1
"NDUFB10"	NA	0.112625225165671	0.931750296413887	0.307673732732072
"NDUFB11"	NA	0.454706660025331	0.810242329423835	0.415126629930103
"NDUFB6"	0.769345270107092	0.28999537366122	0.916633614007527	0.233100579545741
"NDUFS1"	0.884687639319787	0.377522919026343	0.0979958596523174	0.876447973266664
"NDUFS2"	0.861679811546243	0.0381280504746065	0.753701767505331	0.0868173152532833
"NDUFS3"	0.738085714704463	0.426874131307641	0.964842724607356	0.159462286771942
"NDUFS4"	NA	0.434639988182704	0.455145203405945	0.834073291568142
"NDUFS5"	NA	0.395278980212208	0.376690891500729	0.746651705100168
"NDUFS7"	0.677824369211706	0.0249622553053238	0.318745388804925	0.00819746612248462
"NDUFS8"	NA	0.292801739094592	0.779077666692373	0.898653836914196
"NDUFV1"	NA	0.400728029131958	0.949075294896908	0.774309861279669
"NDUFV2"	0.291504851422291	0.0271947804360383	0.712496204223858	0.0967262575500537
"NEB"	NA	0.209494152325326	0.717087321014611	0.784157820243497
"NEK9"	0.730134191540025	0.0586468865534115	0.530927441549321	0.091626873635915
"NELFA"	0.981814207885656	0.384102217398204	0.0458134753207808	0.878940263888037
"NELFB"	0.757213663855628	0.0194794179454208	0.960152364240824	0.123801481817234
"NELFE"	0.0015199995025288	0.12204148644334	0.606285631003514	0.244894207469026
"NEU1"	0.988279311337071	0.243879978192912	0.00912505757545872	0.320670440100007
"NEUROD1"	0.448694060404215	0.144950646327653	0.884905205912638	0.0678107697513254
"NF1"	0.558907192626464	0.489493837617182	0.000721222983953616	0.429888192116397
"NF2"	0.78115534020605	0.0408847583081294	0.000379226388992382	0.108096076558681
"NFASC"	0.575511078888191	0.362785169839116	0.0366530112307374	0.899972835740153
"NFATC2"	0.994401126080099	0.237576654863142	0.446344666287518	0.269664212504639
"NFATC3"	0.208982278974215	0.489297351524473	0.881092272406372	0.939992191198522
"NFKB2"	NA	0.122059121330858	0.600148585930301	0.384411014727574
"NFKBIE"	0.971430395394721	NA	0.92011463495443	0.715952271740609
"NGF"	0.486983403792008	0.0697034489529555	0.921070150926954	0.212640693804497
"NGFR"	0.751424697040534	0.33377021116359	0.803461862954967	0.868846640318066
"NHP2"	0.422112692904792	0.488043377855925	0.445123269479762	0.0722850370261447
"NKIRAS2"	0.232429718555044	0.209527363670009	0.0881339253184488	0.714727680801649
"NLGN4X"	0.422917094957806	0.471219256358419	0.942187395978881	0.738512012777971
"NLRP4"	0.415169977674919	0.407982896294738	0.577021558196109	0.0891409752053469
"NMB"	NA	0.451702919092554	0.992380067944379	0.854198066700042
"NMBR"	NA	0.0342076331660255	0.748244112677152	0.0715331078872834
"NME2"	NA	0.278193012467824	0.893066471214776	0.606199098773468
"NMS"	NA	0.487011669519972	0.977729782432921	0.860307399490206
"NMU"	0.933335841923867	0.366942542514799	0.577324023954864	1
"NODAL"	0.838896587221478	NA	0.398040431460701	0.873483716833025
"NOG"	0.0296940561788484	0.372413546440565	0.627961514315679	0.267000015996103
"NOP2"	NA	0.280936682021236	0.731444661152574	0.784441617395782
"NOS1"	0.140028962604296	0.0392777543347433	0.789907743696089	0.150229171710006
"NOS2"	0.745102273364023	0.382778602566988	0.596998212403752	0.74847764402438
"NOTCH2"	0.478994994398133	0.496223380815348	0.00922373287037263	0.922540614374378
"NOTCH4"	0.761767233801586	0.478122071946058	0.0154573316704698	0.963856736995051
"NOTUM"	0.945860153016878	0.474808640824125	0.954923536910486	0.540873010799007
"NOX4"	0.575782103488609	0.432775046284728	0.76176874419941	0.897611399037805
"NOXA1"	NA	0.133414679483261	0.243613419113235	0.764924429380505
"NOXO1"	0.875668708388437	0.331138222558234	0.899358218277626	0.922659689985203
"NPB"	NA	0.279739234293067	0.740800516077156	0.750313227932381
"NPBWR1"	NA	0.44767869050346	0.983518237503252	0.426406938866731
"NPBWR2"	NA	0.269210201115577	0.19497924905541	0.884122627214329
"NPDC1"	NA	0.316225386519971	0.905983402544497	0.958666257919733
"NPEPPS"	0.287991240479281	0.460299231248402	0.448465870263653	0.535041366756981
"NPFFR1"	0.916713419473	NA	0.854241401088356	1
"NPIPA8"	NA	0.112390223217613	0.999261436003944	1
"NPM1"	0.905481831715087	0.141033026101208	0.504924445775946	0.463705979573096
"NPR2"	NA	0.08133107751305	0.741561742805968	0.538508486605345
"NPS"	NA	0.170693856915336	0.706469596859492	0.399860726523426
"NPW"	NA	0.236413534875303	0.806727164614464	0.0924862260877338
"NPY"	NA	0.345030879688805	0.559809034812795	0.593041730910037
"NPY2R"	0.0988857796575082	0.419413868575024	0.0313310511662882	0.768687958379678
"NQO2"	0.56110831471745	0.475302618908533	0.965177490020766	0.828082470351665
"NR0B2"	0.609123570037902	0.0035842475121596	0.422774140466034	0.056064618941362
"NR1D2"	0.450249964424397	0.105607707357767	0.177174291549365	0.950657056457492
"NR1H2"	0.435122428900096	0.276276345524856	0.37125679876617	0.698458461358419
"NR1H3"	0.811786665778908	0.305571645364305	0.477783118809936	0.275115076887533
"NR2C1"	0.814956321075109	0.326040557785522	0.64040496546679	0.779809438401773
"NR2F2"	0.208416650096319	0.109016498853438	0.082455407103869	0.253904959767136
"NR4A1"	0.296554648346479	0.215358228020532	0.796566781147335	0.78536711399452
"NR4A2"	0.0307839682825002	0.342631435256783	0.709679768889825	0.196797231389807
"NR5A1"	0.153627245823492	0.0495444871064555	0.231908016798843	0.0199090680256612
"NR5A2"	0.565789618436314	0.030226090091874	0.506726942149182	0.00931846822435692
"NR6A1"	0.503701304751597	0.111534267638351	0.0668318709632871	0.123376548916592
"NRAS"	0.254105514543145	0.304711632639168	4.39844759057881e-11	0.231132201763802
"NRBP1"	0.501249646534277	0.141898086750245	0.0341780773264154	0.240751408289239
"NRG1"	0.0770549830917129	0.409363836566923	0.332764449179846	0.915760526537292
"NRTN"	NA	0.467038576804281	0.474126354466025	0.426236516879161
"NSUN6"	0.441095991404039	0.0650474974079715	0.307925618375661	0.196287634256993
"NT5C1A"	NA	NA	0.0603641048579553	1
"NT5C3A"	0.912998987488273	0.116108979090555	0.0860966154247465	0.351388201062388
"NTRK1"	0.760129514036904	0.439289653227803	0.251483000247649	0.658286658762537
"NTRK3"	0.0638509362382137	0.350565520277762	0.480520343138366	0.483819178589139
"NTSR2"	0.401805183980874	0.493188828638685	0.919244161734536	0.88525703822572
"NUDT19"	0.945660850009136	NA	0.855521698908497	0.962175437747229
"NUMB"	0.00996323526021116	0.401444971912752	0.636881587353803	0.711033578249144
"NUP153"	NA	0.454880713249505	0.621911697433583	0.24242634716206
"NUP214"	0.925092639209391	0.196690034359117	0.867091808436901	0.575439357834623
"NUP35"	0.237490990124567	0.12404113972132	0.731448244146364	0.261031299871489
"NUP50"	0.74861165048047	0.359411263225619	0.972595647116853	0.927424303088023
"NUP85"	0.977436271077781	0.494802856838281	0.856031349173535	0.970050217993716
"OAS3"	0.344026896128766	0.421821847624694	0.983698010952946	0.658881738473253
"OGDH"	0.756305760941455	0.0208133994975669	0.0758680360531473	0.0878949542273252
"OLFM4"	0.574925323022468	0.111289282497524	0.884258043536556	0.074854294963403
"OPN1LW"	NA	0.0770019648554475	0.783843198394457	0.932331771411547
"OPN1MW"	NA	0.433528777322786	0.997956443057119	NA
"OPN1SW"	NA	NA	0.265221666150543	0.462885690544882
"OPN5"	0.511455866900873	0.376147905303486	0.928409414278479	0.792035684702711
"OR10A3"	NA	0.448532479352622	0.494932028416297	0.590350597960584
"OR10A4"	NA	0.47452338330206	0.219038324513483	0.631976959848687
"OR10A6"	0.767802757686067	NA	0.755713813023269	0.913664783030676
"OR10A7"	NA	NA	0.663860254133358	1
"OR10AD1"	NA	0.120651658150337	0.888380160390313	0.30741155221382
"OR10AG1"	NA	0.455726787510235	0.0906965429824784	0.970321199266564
"OR10D3"	NA	0.435355677632743	0.169736757607484	1
"OR10G4"	NA	NA	0.717023381716404	1
"OR10G6"	NA	NA	0.349502853091477	0.535859116691428
"OR10G8"	0.198818975167073	0.314836684801589	0.0606855357938206	0.452700992163076
"OR10G9"	NA	NA	0.711210012622598	0.945147560234579
"OR10H1"	0.485862615782218	0.487258039089487	0.396029231921171	0.999515212996939
"OR10H2"	NA	0.490821387082623	0.955878701509389	0.996377334397792
"OR10H3"	NA	NA	0.892236145643854	0.966593862402452
"OR10H4"	NA	NA	0.850577993756222	0.788280073477593
"OR10J3"	NA	NA	0.462188147275366	0.735924560602991
"OR10J5"	NA	0.463108861624252	0.618137457047509	0.5159707985629
"OR10K1"	NA	0.447904651931717	0.244151639421995	0.989459177569606
"OR10K2"	NA	NA	0.507196807683126	0.594056710387753
"OR10Q1"	NA	0.42323432850922	0.942938727937754	0.784088465895889
"OR10R2"	NA	NA	0.187179489718814	0.445035452172389
"OR10S1"	NA	0.459724186545916	0.462554493420721	0.99100064753548
"OR10T2"	NA	NA	0.669858224951806	0.219293373460333
"OR10W1"	0.718455900155123	0.465523574486977	0.213109370408591	0.81920566427834
"OR10Z1"	NA	NA	0.161371352877386	0.297356986674627
"OR11G2"	NA	NA	0.794389988246842	0.910963990878536
"OR11H1"	NA	0.416172098296903	0.556137508756605	1
"OR12D2"	NA	0.434952542457836	0.627709497805049	0.9013256308931
"OR13A1"	0.701649970639387	0.308485074077696	0.954276164603546	0.767941872651518
"OR13C2"	NA	0.489450239329284	0.660314706796539	0.531996443896408
"OR13C5"	NA	0.196971797725224	0.925100858295147	0.620826298877421
"OR13C8"	NA	NA	0.938001191705796	0.755487033313173
"OR13C9"	NA	NA	0.98545347675901	0.806647177140064
"OR13D1"	NA	0.325296144152831	0.882232461492026	0.795670349502393
"OR13G1"	0.402399371121948	0.343227317887917	0.861917479439482	0.637307681425932
"OR13H1"	0.0674306784518054	0.439608974795721	0.815366450011931	0.793491063182883
"OR13J1"	NA	0.442410886445735	0.922266872533506	0.850212780792048
"OR14C36"	NA	NA	0.90972909978467	0.287273184258632
"OR14J1"	NA	0.423897276293814	0.75622245141869	0.981656385273909
"OR14K1"	NA	NA	0.728825497055066	0.505312475769772
"OR1B1"	NA	0.448415240250701	0.905743626348952	0.98303358697079
"OR1D5"	NA	NA	0.897156892166913	1
"OR1E1"	0.292569296091059	NA	0.605655320098042	1
"OR1E2"	NA	NA	0.981770953874921	0.573714885101973
"OR1F1"	NA	NA	0.178045958680739	0.862099555083124
"OR1G1"	NA	0.336207678068685	0.254142336392085	0.967743670489895
"OR1I1"	0.19614019978661	0.460822654969671	0.861596998485841	0.763764798509581
"OR1L4"	NA	NA	0.823864336482956	0.782735669103099
"OR1L6"	NA	NA	0.976521569224992	0.671461720581971
"OR1M1"	NA	0.030538773559701	0.93039460701076	0.529341053092775
"OR1N2"	NA	0.473961700145358	0.583011890306065	0.966357129208621
"OR1S2"	NA	NA	0.866071186213292	0.384849901199867
"OR2A1"	NA	NA	0.816384727633807	1
"OR2A14"	NA	0.47362293051155	0.712486620414759	1
"OR2A42"	NA	NA	0.999703913842635	1
"OR2A5"	NA	0.457305036268403	0.194639496406936	0.927763742518979
"OR2A7"	NA	0.455980746387034	0.959364741847391	1
"OR2AG2"	NA	0.0494958741572485	0.756437986884579	0.638653814270384
"OR2AP1"	NA	NA	0.57723128235237	0.619781256604595
"OR2B11"	NA	0.458178800005812	0.475326278947267	0.845518658558461
"OR2B3"	NA	0.471997121390717	0.72409195477172	0.464231965171829
"OR2C1"	0.461611379088523	0.0286750553941128	0.594715658896641	0.152014894946341
"OR2D2"	NA	0.470838406921457	0.565449019181366	0.799929384384943
"OR2F1"	NA	0.46351862185124	0.962645887210989	0.443373814415374
"OR2G2"	NA	NA	0.371208686603305	0.993585702438708
"OR2G3"	NA	0.376540550801233	0.629933814387789	0.960908915870516
"OR2G6"	0.741749916777666	0.473333466782749	0.0204183535514875	0.862610212579254
"OR2H2"	NA	0.491409187934868	0.651785713836316	0.979991857954712
"OR2J1"	NA	0.229862575563366	0.593369852350904	0.167181658857449
"OR2J2"	NA	0.436458070238674	0.159675032242819	0.953459793591266
"OR2K2"	NA	NA	0.877498239524364	0.909407996696952
"OR2L2"	0.0358015420431769	0.254209345886714	0.89782919053228	0.685135788197371
"OR2L3"	NA	NA	0.28702624746836	0.329126349098005
"OR2L5"	NA	NA	0.597974335760113	0.650918377550194
"OR2L8"	NA	NA	0.99841529423402	0.289060304611165
"OR2M2"	NA	NA	0.700734426656528	0.670978226391066
"OR2M4"	NA	NA	0.454235734433978	0.669497151730756
"OR2M5"	NA	NA	0.503695598052335	0.593820735606017
"OR2M7"	NA	0.343793464814907	0.146181897473002	0.383289809121703
"OR2T11"	0.612982233592668	0.068063764095716	0.303102771234039	0.531010491935711
"OR2T12"	NA	NA	0.50092762035738	0.373226070514242
"OR2T27"	NA	NA	0.706742908504791	0.900536599446272
"OR2T29"	NA	0.473171788276485	0.992157660761771	0.14273160351491
"OR2T3"	NA	0.460332551360826	0.973963773838384	0.987662874151555
"OR2T4"	NA	NA	0.950646396034385	0.809727841915332
"OR2T7"	NA	NA	0.827551572404487	1
"OR2T8"	NA	NA	0.883911859905151	0.905603450188472
"OR2V1"	NA	NA	0.810343792059248	0.752134996486924
"OR2V2"	NA	NA	0.196506740970834	0.610017022799123
"OR2W1"	NA	0.0186726060317819	0.876381052481821	0.0996414397553966
"OR2W3"	0.275241556268593	0.158708586955142	0.347495191878636	0.664540859301984
"OR2Y1"	NA	0.205245201968331	0.720618715618498	0.814040661265287
"OR4A16"	NA	0.10854115729112	0.434326590392429	0.555065054015151
